BIOGRID_ID	IDENTIFIER_VALUE
115773	O75838
115774	Q99828
115775	Q13398
115776	Q92841
115777	O75398
115778	Q8IWX8
115779	Q92993
115782	O95373
115783	O00567
115784	O76041
112494	O60906
112495	P52788
115788	O60232
115789	O75792
115790	Q8IVL6
115791	O15205
115792	Q16520
115795	Q92688
115796	O43504
115797	Q9UNN8
115799	O15321
115801	O75915
115802	O95994
115803	Q92747
115804	Q9BUP3
115805	Q99943
115806	O15120
112504	Q16143
112506	P37840
115810	P78382
112519	P62304
115813	Q6UX06
115814	O43927
115815	Q9Y6D5
112521	P62308
112524	Q13884
115817	O75969
115818	Q9UI14
115819	O95436
112531	P04179
112533	O75808
115826	P50991
115827	P78371
112550	P08047
115829	P22749
115830	O95359
115831	Q9BX66
115832	Q01629
115833	Q9Y6Z7
112557	Q16222
115835	Q9Y586
115836	Q9NNW7
115837	P49914
115838	Q14919
115839	O76038
115840	O43598
112562	Q9UBP0
115842	Q6P2Q9
115843	Q76MJ5
112565	Q9UQ90
115847	Q9Y6L6
112570	O43278
115849	Q9UKI2
115850	O14492
112586	P02549
112587	Q13813
115853	Q12788
115855	Q92791
115856	Q9UJ37
112588	P11277
112590	O15020
112591	Q14534
115860	O94992
115861	Q96R06
112592	P12931
112598	P36956
115864	O43493
115865	Q8IVW6
112599	Q12772
112601	P19623
112605	P37108
112607	P61011
115870	O95361
115871	P19105
112611	P78362
115874	Q86YL7
115875	Q15063
115876	O75964
115877	Q92737
115878	Q99501
115879	Q96B01
115880	O43566
115881	O75610
115882	Q15513
115884	O00471
112616	P10155
112622	P28290
112624	P43308
115889	Q96RR4
115891	O95969
115892	O95968
115893	Q96N28
115896	O43291
115898	Q9Y5R5
115900	Q07666
112650	P52630
112651	P40763
112654	P51692
115903	P52954
115904	Q13351
115905	O00574
115907	Q5SRN2
112655	P42226
115909	O95363
115911	Q99674
115912	Q7L523
115913	O00399
115915	Q9Y275
115917	O95196
115920	O14775
115921	Q15125
115922	Q9NYJ7
115925	Q9Y5I7
115929	Q9Y231
115931	O14718
112657	O95793
115933	P50990
115934	Q9BT09
115937	Q9Y5Q5
115938	P81408
115939	Q53GS9
115941	P27544
115942	Q16650
115944	P56975
115945	O75310
115946	O75417
112665	Q13043
115949	O94916
112666	O14965
112669	O94804
112674	O43815
115955	Q9UL49
115956	O00444
115957	Q9UJ98
112678	Q13277
115959	Q9NPC8
115961	O75679
115962	O75678
115964	O75884
112680	Q13190
112682	Q15833
115967	Q9NZH5
115968	Q9UMS5
115969	Q9Y2U5
115970	O00187
115972	O43896
115975	O00533
115976	O14815
115979	O43734
115983	P48681
115985	Q14106
112697	O00267
112698	Q7KZ85
115988	Q9NYY3
115989	Q15326
115990	O75494
115991	Q15916
115993	O95707
112699	Q8IYB8
112701	Q15526
112703	O15260
115997	Q14588
112707	O95425
115999	Q96GC6
112712	P51809
116001	P57081
116002	O00476
116003	Q9Y2A7
116007	O95183
116010	Q14587
116011	P13995
116012	Q13606
112723	P21579
116014	Q9Y271
112725	O00445
116017	P51686
116018	O95452
116020	Q86SQ7
112730	O75410
112731	P78536
116023	Q9Y365
116025	Q86UR1
116027	Q6PUV4
116028	O14810
116029	P49223
116030	O43559
116031	Q8WU20
116038	Q9UQ49
116039	Q96IV6
116051	Q9NSD4
116052	O75891
116053	O95954
116054	O96001
112741	P49848
116057	Q9Y233
116058	Q6ZRS2
112746	Q16514
116060	O15446
116061	Q9Y4X3
116066	Q9Y251
112748	O43318
116068	O00264
116069	Q9Y6A2
116070	Q8NHL6
116071	Q9H2B4
116072	Q9UKQ2
116073	Q9Y694
112755	O15533
112757	Q13395
112767	Q9BTW9
112775	Q96SF7
116079	Q9UBK5
116080	Q08708
112779	P23193
116082	P48645
116083	Q14314
116084	Q14507
116085	Q92496
116086	Q02985
116087	P02814
116088	Q9Y614
116089	Q9Y615
116090	O75973
116091	Q9NP92
116092	Q9UNX4
116093	Q9Y5X5
116094	Q8TCW9
116095	Q9NYM4
116096	P61026
116097	Q9UBK2
112781	Q15560
116099	Q9Y5R2
116100	Q9Y5Y7
116102	Q9Y5M6
116104	O95639
116105	O76095
116106	Q59EK9
116107	Q9BTZ2
112783	Q15369
116109	A4FU01
116110	P62952
116111	O60476
116112	O14545
116114	Q8IY17
116116	O95399
116117	O95257
116118	Q9UNE0
116121	Q9UNF1
116122	Q6UXE8
112787	P15884
112791	P15923
116124	Q99627
112794	P36402
116128	Q92484
116129	Q9UBU7
116130	Q9Y657
116131	Q15311
116133	Q9Y235
116136	P30048
116137	O95800
116140	Q99575
116141	Q9Y4X1
116145	P24390
116148	Q14849
116149	Q13151
112795	Q9NQB0
116151	P83916
116152	P60468
116154	Q14554
116156	Q13438
116157	Q12796
116159	Q12907
112798	Q99081
116161	Q13015
116162	P31948
116163	Q53G44
116164	P49753
116166	Q99848
116167	Q07065
116168	P27348
116169	P49755
116171	Q15847
116172	O14957
116174	Q92989
116175	Q96AC1
116176	Q7L5N1
116177	Q13637
116178	Q15555
116181	Q92616
116183	Q92905
112805	Q9UH92
116186	O75023
116187	Q99624
116189	P20132
116191	Q9Y2P5
112855	Q13569
112865	P42680
116194	O14975
112876	P02787
116196	Q9NQ38
116197	Q8NHJ6
116198	Q15834
116199	Q13007
116200	P48060
112877	Q00059
116203	P0CG34
116203	P0CG35
116204	P33947
116205	O43731
112879	Q92481
116207	Q8WVK2
116208	Q13445
116209	O43766
116210	Q9BW83
116211	Q15286
112881	Q01664
112883	P10589
116213	Q5SQQ9
116214	O75019
116215	Q6PI73
116216	Q8N6C8
116217	Q8N149
116220	Q93062
116221	Q13636
116222	O75689
116224	Q9Y572
116225	Q9UNN4
116226	Q9Y6Q2
116228	Q9P1W9
116229	O43505
116231	Q9UJV3
116232	Q5XG87
116233	O00322
116234	Q76EJ3
112885	Q14186
116237	O43809
116238	Q16630
116239	Q9NZT2
116240	Q9BS86
116241	Q9Y2R4
116245	O75829
116246	O95620
116247	O94993
112894	Q9UP52
112895	P02786
116249	O00762
116250	Q16560
116251	Q9NTK1
116252	O14569
116253	Q8WZA2
116254	Q12893
112897	P01135
116257	Q9BZY9
116258	Q93045
116259	O94811
116260	O75031
116261	Q9H2D6
112898	P01137
116264	O60938
116265	Q9NQ30
112904	P36897
112921	P52888
116267	Q9UKF2
116268	Q9UKF5
116272	P61964
112928	P31483
116274	Q76LX8
116276	Q9UP79
112929	Q01085
116279	O95084
116280	Q16825
112932	P01033
116282	O95260
116283	O95059
116284	Q13601
116286	Q9NQW5
116287	Q9NQX1
116288	Q9UKN5
112937	Q07157
112938	P04183
116291	O95684
116292	Q9Y6C2
112941	P29401
116294	O00481
116295	Q7KYR7
112943	Q04724
116297	Q9UKA8
112944	Q04725
116299	O95971
116301	O14802
116302	Q8N2M8
116304	Q9UMQ6
116305	Q9HC96
112945	Q04726
116309	P82251
116310	Q13610
116313	Q9NZN1
116314	Q9Y2B9
116316	Q14565
116319	Q9XRX5
116320	Q9UM44
116321	Q8NE79
116323	Q9Y484
116324	Q9BVA6
116325	Q9Y587
116326	O75112
116327	O75365
112946	Q04727
112947	O43897
112950	Q99442
112961	O14817
112967	P42166
112967	P42167
116331	O94905
116332	Q9UKR5
116333	P53370
116334	Q9NZJ9
112981	Q13829
116336	O95989
116337	Q9Y651
116338	Q12841
112983	P21580
112986	P19438
116341	O95990
116342	Q9Y3F4
116343	Q9Y581
116344	Q9UKP4
116345	Q9UKP5
113006	P11388
113008	Q02880
116348	Q9Y250
116349	Q9NRM2
116351	O43280
116352	Q9UGQ3
113011	Q12888
116354	Q92918
116355	O95050
113012	Q13625
116357	Q9Y446
116359	Q5SZQ8
116363	O75554
116364	Q9NUT2
116366	Q9Y5W5
116369	O96017
113021	P09493
116371	O60259
116380	Q9ULW2
116382	Q9Y616
116383	Q12802
113022	P07951
116385	O43572
116386	Q9Y2D5
116387	Q9UHI6
116388	Q9BQ50
116389	Q9Y6W6
116390	P09001
116391	Q2TV78
116392	P42766
116393	Q8NCL4
116394	Q7Z7M9
116395	Q8NHQ8
116396	O60831
116398	Q9UHN1
113024	P67936
113025	P51580
116401	Q8WU17
116403	Q9Y2D0
116404	Q9Y2J8
116405	Q6P1K2
116406	Q9UKY1
116407	Q14439
116408	O95158
116409	O95157
116410	O95156
116411	Q9Y5Y3
116412	Q9Y5Y4
113038	Q12933
113041	Q9Y4K3
116415	Q9UN76
116416	Q9Y5N1
116418	O75935
116419	Q4L180
113067	Q12816
116423	Q9Y6I8
116424	Q9UNI6
113077	O94759
113099	Q92574
116428	Q16378
113100	P49815
113115	Q13630
116430	Q9UMW8
116431	O95198
113117	Q99615
113118	P53804
116433	Q9NSU2
116434	Q9Y4X4
113123	P33981
116436	Q9UI33
116437	P78424
116438	Q9UQ53
116440	Q96T60
113124	Q8WZ42
116442	O94956
113126	P50607
113128	P68366
116445	Q9UGN4
116446	Q99497
113131	Q13885
113135	P49411
116449	O15218
116450	O95905
116451	Q9UM21
116452	Q9HCN4
113142	Q15672
113148	P29597
116455	Q9Y279
113152	Q06418
113157	Q01081
116458	Q99895
116459	Q99623
116460	O00154
116461	Q13442
116462	O75896
116463	Q13185
116465	O95166
116467	O43482
116468	Q96B26
116469	O75711
116471	Q99685
116472	Q6IBS0
116473	P60520
113165	P22314
116475	O15234
116476	Q14112
116477	Q14746
116478	O14948
116479	A4D0S4
113166	P41226
116481	Q9UKX5
116482	Q14CN2
113169	P51668
116484	Q9UKT9
116486	O14807
116487	Q9Y2D1
113171	P61077
113175	P60604
116498	Q8WV24
116499	Q9Y483
116501	O75937
113177	P63279
116503	Q9UPN6
116504	Q8NFZ3
113180	P68036
116508	Q9Y2D9
116509	Q9Y2G7
113184	Q15819
116511	Q53SF7
116513	Q9Y2H0
116514	Q7L804
116515	Q8WY54
116516	Q5SYB0
116517	Q9UPQ8
116518	Q7L8A9
116519	Q8TCN5
116520	Q2M2I8
116521	Q8NE35
116523	Q9UPS8
116525	Q9Y2I2
116526	Q86X52
116527	Q9UPZ9
113185	Q05086
116529	Q9C000
116530	Q9Y2H6
116532	Q9Y2K5
116533	O94933
116534	Q8WXI2
116535	Q9NYY8
116536	Q9Y2H8
116537	Q9UPN7
116538	Q8N2Q7
113190	P17480
116540	Q86YF9
116541	Q9Y2H5
116542	Q9Y6X5
116543	Q9Y2H2
116544	Q9HAP2
113204	Q16739
116546	Q7L1V2
113207	Q16851
113217	Q9BZX2
116549	Q9Y6X8
116550	O94985
116551	Q9Y2I8
116552	O94929
116553	Q9UPW0
116554	O94941
116555	Q7Z7F0
116557	Q70YC4
116557	Q70YC5
113238	Q15853
113245	P46939
116560	Q9Y2J0
113246	O15550
116563	O94989
116564	Q9Y2G2
116565	Q96EG1
116566	Q7L099
113250	P26640
116569	O95208
116570	Q9UPV9
116573	Q9Y2M0
116574	O94967
113254	P61758
113259	P21796
116576	P26718
116577	Q13201
116579	P60852
116580	Q9NPY3
116583	Q9Y3D2
113271	P15311
116585	Q13018
113277	P98155
116588	Q99611
113282	Q99986
116591	Q9NP72
116592	Q6PJE2
113283	Q86Y07
116594	P49247
113292	P23381
113293	P42768
116598	Q9UPX8
116599	O94907
113301	Q9GZY6
113304	O76024
116605	Q9BWU0
116607	Q9UBL9
116609	Q96GD3
116625	Q6ZW49
113306	O96028
113307	Q9H3P2
113323	Q14191
113345	Q01831
113346	Q9NQW7
113348	O14980
116632	Q9Y2H9
113351	O43542
116635	Q9UPU3
113352	Q13426
113361	P31946
113363	P62258
116640	Q12766
116643	Q5SRH9
116644	Q9UPX0
116645	Q9UPQ0
116646	Q86UR5
116648	Q9Y4D1
116650	O60336
113367	P43403
116652	Q6PID8
116653	Q9UL25
116655	Q96T58
116657	A7E2F4
113368	Q15637
116659	Q9BWQ8
116660	A5YKK6
113375	P17010
113383	P17036
116664	Q9UPQ7
116665	Q9UPW8
116666	Q9Y6X6
113384	Q9Y462
116670	O60307
113394	P17019
116672	Q5JWR5
116673	Q9UPU9
116674	Q6ZVD8
116675	O60281
116676	O15018
113406	P17035
116679	Q9UL68
113414	P17029
113416	Q9Y5A6
116682	Q9UKE5
116684	O75037
113421	Q02386
113445	P51815
116688	Q9H4I2
116689	O94919
116690	A7E2V4
116691	Q14686
116693	Q9BZQ4
116696	Q66K14
113460	Q05481
116700	Q8N766
116702	Q9UPS6
116703	Q8N1G2
116704	Q9BS26
113476	Q15973
116706	A0JNW5
116707	Q9UH65
116708	Q14684
113490	P52737
113494	Q15928
113496	P52747
113497	P35227
113499	Q15072
113503	Q13105
113509	Q14119
116717	Q86TG7
116718	Q2M1K9
113515	Q12899
116721	Q6EMB2
116723	O60333
116725	Q9BWU1
116726	Q6SZW1
116727	O43298
116728	Q86YR7
116731	Q92552
116733	O94850
113532	O14628
116735	Q9UPQ9
116737	O94856
116738	Q9Y4F4
116739	Q92617
116741	Q96JB3
113534	Q9UBW7
113536	P98182
113541	O43345
113555	Q9UJW7
113574	Q86V48
116746	Q8IYK4
113578	Q93096
116748	Q2TAZ0
113579	Q14114
113580	Q13571
113587	P51398
113599	Q13724
116756	Q6P0Q8
113620	Q14BN4
116759	Q92564
116760	Q9Y2L9
116761	Q8IXZ2
116762	A2VEC9
116763	O15069
113622	Q93009
116765	Q9Y2L6
113627	Q14493
113637	Q00765
116767	Q96RK0
116768	Q9UBB6
116769	Q96S66
116771	Q6ZT07
116772	Q15061
116773	Q9Y5W8
116774	Q9UPT6
113646	P48634
116778	Q9NY15
116780	Q92541
116782	Q14166
116783	Q8N335
116786	Q8WYQ9
116787	Q14693
116790	Q96RG2
116791	Q9NZL6
116794	Q14696
116796	Q9UKL0
116797	Q86UU1
116798	Q14678
116799	Q92575
113647	P46379
116801	Q9Y4P1
116803	Q9UJT9
113648	O95872
113662	P18615
113684	Q13155
113696	Q12774
116810	Q92567
113701	Q13454
116813	Q96GR2
116814	Q8IWE5
113703	Q92794
116817	Q6NYC1
113715	Q15059
116819	Q15050
116820	Q8IWU6
116824	Q9UPR6
116826	Q9NVF7
116827	Q9Y2E6
116828	Q9BYZ6
113743	Q93034
113747	Q12974
113758	O14686
116834	O43307
116835	Q96RL7
116836	Q68CR1
116837	O60347
116839	Q8WXX5
116841	Q9NQ66
116842	Q7LC44
113760	P51114
116845	Q86VP3
116846	O75128
113771	Q13099
116849	O75129
116850	Q14137
116851	O60303
113788	Q13367
113800	Q9H2C0
116855	Q9UPX6
116856	Q5T2D3
113801	Q01650
116858	Q674X7
116859	Q9Y4B5
113833	Q92797
113843	P48552
113846	Q13112
113847	P30042
113855	Q96DF8
113858	O43824
113861	P41247
113865	Q15696
113866	P51784
113869	P98175
113870	P41229
113891	Q9BY66
116871	Q9UJ04
116876	Q9Y2G5
113902	Q13492
113907	O15254
113910	Q9Y2T1
116880	Q5JR59
116881	Q9H0L4
116883	Q9UPP5
116884	Q8IX03
113912	Q7Z569
116886	Q6IPM2
113914	O00311
113915	O75419
113919	O60353
113971	Q9Y6D9
116892	O43313
113983	Q99755
116894	Q658N2
113984	O14986
116897	Q9UKU0
116900	O75144
116901	O75182
113993	O43791
113999	Q15075
114003	O15400
114009	Q8N2S1
114010	Q9UDV7
116907	O14529
114011	Q9Y6E0
114017	O95294
116910	Q9C040
114021	O15228
116912	Q9Y2E5
116914	Q9UPT9
114027	O60231
114028	Q13620
114030	Q13618
114031	Q13617
114032	Q13616
116917	Q9Y2I9
114033	O75882
114036	Q9UNY4
114041	Q15562
116921	Q5T011
116922	Q9Y4E6
114048	O14654
116924	Q9NQC1
116926	Q9Y2G8
116927	Q9BSJ8
114051	Q5VT25
116930	Q9BZ29
116931	Q9UPV7
116935	O94901
116937	Q8N3P4
116940	O60320
114068	Q86W92
114069	O75335
116944	O75147
116945	Q9NZN5
116946	Q8NCT3
114070	Q9H6Z4
116951	Q63HR2
116953	O94874
116954	O43159
114071	O75334
116960	Q69YQ0
114072	Q13136
114073	O75387
114077	Q86W56
116970	Q15003
116972	O95476
116974	O75474
116976	Q6PJ61
114088	P53708
116979	Q14019
114089	Q9Y6K9
116981	Q9Y6E7
116982	Q9NTG7
114090	O95163
116984	Q9UBI1
116985	P62166
116986	Q8WW38
116987	Q9UQ05
116988	Q9ULD8
116989	O95822
116990	P82279
116991	Q15155
116993	Q9Y3Q3
116994	Q8NHU6
116995	Q9Y3R0
116996	Q9UHI5
116997	Q8N488
116998	Q9BZJ3
116999	Q9UPM8
117000	Q8N6U8
117002	O15544
117004	P08861
114095	Q13574
114096	P52429
117007	Q9UN42
117008	Q5XKR4
114097	Q16760
114101	P16989
117016	Q15393
117018	Q9UKU9
114105	O00257
114109	Q9BZZ5
114110	O00116
117023	Q8N139
117024	Q8WWZ7
117025	Q9Y5J3
117027	O75600
117029	O95502
117030	P45973
114115	Q9UFW8
114116	O00203
114120	Q8IW41
117037	P67812
114124	O75925
117039	P60059
117042	O95214
117043	Q6UWW8
117044	O95931
117045	Q9UBP5
117046	O14836
117047	P46952
114128	Q15131
114130	O15121
117049	Q86T65
114132	Q13769
114134	P54577
117053	Q6AI39
117054	Q6P9F7
117055	Q92623
117056	Q9H488
117057	Q14681
117058	Q5SRE5
117060	Q14160
117061	Q14159
117064	P42285
117065	Q15032
117066	O95626
117067	O43423
117068	P40429
117070	Q9Y6J0
117071	Q9UQ35
114136	Q8WXG6
114137	P56182
117075	Q9UBD9
117077	Q15546
117079	Q8WYR1
117082	Q9UKL2
117083	O95907
117085	O76054
114138	Q9BUB5
114140	P50479
114141	O14936
114142	O43488
117088	Q9BYH1
117089	Q9Y487
117090	O95473
117091	P59901
114143	O75569
117094	Q8NDX1
117095	Q96D21
117096	Q8IZL9
117097	Q2M3T9
117098	O95859
117099	O95858
114144	O75716
117101	O95295
114164	O75746
117103	Q96G27
117104	Q9BZE4
117105	O95500
117106	Q9GZS9
114166	Q9Y265
117108	Q9UBY5
117109	Q9UL40
117110	Q9Y2Y0
117111	Q9UM07
117114	O94760
117115	Q9H3Q1
117116	P31944
117117	O95273
117118	Q53HV7
117119	Q96IQ7
114176	Q14004
117121	O95786
114177	O95263
114178	O95671
117127	Q9Y2U8
114179	O95456
117131	Q9H1Y3
114180	O14593
117133	Q9HBE1
117134	Q9UHK6
117135	Q9NY25
117137	Q9UIK4
114186	O95185
117142	Q9H000
117145	Q9Y5J5
114188	O00584
114191	Q15646
114202	P49757
114204	O15523
117149	Q9Y3L3
117150	Q96PF2
117152	Q9NZV7
117153	O95665
117154	P56817
114208	P30038
114211	P55884
117157	Q8N5H3
117158	Q9Y5K1
117159	Q9UKY0
117161	Q9UJ90
117162	Q9ULX7
117163	O60684
114212	Q99613
117165	P37198
114217	Q13347
117167	Q86X45
114219	Q9Y6R1
117169	O95751
117170	Q9Y6Y9
117171	Q6P2E9
117172	O75807
117174	P53365
117175	Q9BWW4
117177	Q14134
117180	Q9Y4Y9
117182	Q9Y2L8
117188	Q9UHN6
117189	Q9UIK5
117191	Q86Y82
117193	Q9UHP9
114220	O43432
117195	Q96BR1
117198	P57729
114221	Q9BV40
117217	Q8WWG9
114222	O75379
117221	Q8IYD1
117223	Q9H0R8
117235	Q9UHJ6
117238	Q9P0K9
117243	Q9Y6B2
117244	Q9NZP6
117245	Q9H2M3
117248	Q9NZN9
117254	Q9HCN8
114226	Q14457
114246	O60512
114253	Q13470
114254	O75459
117263	Q969R2
117264	Q9ULX9
117265	Q96F46
117267	Q9NZU0
117268	O43155
117269	Q9NZU1
114257	Q15628
114259	Q14703
117278	P85298
114264	O94763
117283	Q6S545
114265	O75530
114266	Q9UBT7
114267	Q9H013
117288	O95239
117289	Q13325
114268	Q92538
114269	O43148
117292	Q9UJQ1
117293	Q93015
114270	O60942
117296	P56746
117297	Q86VR8
117298	O94906
114274	Q13546
117300	Q9ULZ0
117301	Q6ZVL6
117302	P98077
117303	O75409
117304	Q9NX55
117306	Q9UI40
117307	O95567
114300	O43353
117310	Q9Y442
117311	Q9Y3M2
114304	Q99747
117313	Q6XUX3
117315	Q8IV61
117317	Q9H2M9
117321	O95073
117321	Q9Y620
117322	Q9UK28
117323	Q9UL16
117324	Q8N5V2
114305	P54920
114306	Q13613
117327	O14926
117329	Q16769
117330	O95415
117331	O75467
114307	O75970
114315	O75916
117334	P29536
117335	O95238
117336	Q9Y4Z0
117337	Q13145
117338	Q9UIW0
114316	P80370
117340	O95922
117342	Q9Y512
117343	Q9UBB4
117344	O95379
117345	Q7Z5A7
117346	Q9Y337
117347	Q9UK39
114323	O14763
114331	Q9P2R7
114339	O75909
117351	Q9NRR2
117352	P30044
117355	Q9UKC9
117356	Q99757
114340	O60762
114342	O75531
117358	Q9BR01
114343	Q96JK2
117362	Q9UBM8
117363	Q6KC79
117364	Q9ULW5
114348	O15327
117366	Q9H8H3
117367	Q8N961
117368	Q9Y294
117369	Q9Y3A3
117372	Q9BS18
117373	Q6UWI2
117374	Q14585
117375	Q7Z6L1
114352	O14910
117377	Q5T6F0
117378	A5PLN7
117379	Q9HCU9
117381	Q9P202
117382	Q70CQ1
117383	Q9BUJ0
117384	Q9BZL6
114356	O14786
114359	Q9UIB8
114360	P49915
117388	Q9Y3U8
117389	O95563
117391	Q9Y4P9
117392	Q9NR99
117393	Q9NV06
117394	Q96B77
117395	Q6WN34
117396	O95602
117397	Q8NBT0
117398	Q8WTR7
117399	Q7Z7G0
117400	Q6UXH9
117401	Q8NG06
117403	Q96AZ1
114364	O15519
114384	Q86U70
114388	O43426
114391	O15056
117408	Q8IWP9
117410	Q68BL8
114393	Q14155
117412	P60006
117413	Q8WZ71
114397	Q13501
117416	Q9BWL3
117419	Q9BU61
117421	Q8WX92
117423	Q6DD88
117424	Q8NFW9
117425	Q96K83
117426	Q9H8H0
117427	Q96F85
117428	Q6X4U4
117429	Q8TEQ6
114400	Q13042
117431	Q9Y696
117432	Q9UFN0
114401	O75312
117434	Q9GZV5
117435	Q86XA9
114403	Q9Y289
117439	Q96ST3
117440	Q5TEA3
114405	Q86VP1
117442	Q96PM9
117444	O95926
117445	Q9Y3V2
117447	Q9NQW1
114410	Q13144
117449	Q63ZY3
117450	Q96PE1
117451	Q86X67
114412	O75131
117454	Q9Y426
117455	Q9NRF2
114413	P41223
117457	Q7L3T8
117459	Q8IUX8
117460	Q7Z3E1
117461	Q8NC96
114414	Q13615
114415	Q13614
117466	Q8NEJ9
117467	Q9C075
117468	Q8WUA8
117469	Q9BQA5
117470	Q6PHR2
117471	Q8TER0
117472	Q9Y241
117473	Q9Y3B8
117474	Q9P2D0
117475	Q96DZ5
114419	P56377
117479	Q9H8Y8
117480	Q4AC94
117482	Q8IYH5
114420	O75843
117484	Q6N022
117485	Q6X4W1
117486	Q9Y468
117487	Q9BWH6
117488	Q9Y421
117489	Q96JA1
117491	Q7Z4F1
117492	Q9Y2Y6
117493	O75127
